機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目
財團法人臺安基金會(基督復臨安息日會松山教會),BF0100175,BF,臺北市,松山區,臺北市松山區福成里敦化南路一段78號,121.5480194092,25.047039032,C,巷弄長照站
財團法人臺灣省私立臺北仁濟院附設仁濟醫院附設居家護理所,B10100020,B1,臺北市,萬華區,臺北市萬華區青山里廣州街243號,121.4980392456,25.0368881226,B,專業照護服務
財團法人陽明山基督教天母禮拜堂,BD0100064,BD,臺北市,士林區,臺北市士林區天母里中山北路7段216巷1號1樓,121.5330047607,25.1258602142,C,巷弄長照站
財團法人雙福社會福利慈善事業基金會(信義社區照顧關懷據點),BD0100095,BD,臺北市,信義區,臺北市信義區光復南路443巷9號,121.5585250854,25.0357112885,B,喘息服務
財團法人雙福社會福利慈善事業基金會(蒙恩),BD0100076,BD,臺北市,松山區,臺北市松山區復勢里光復北路112號8樓,121.5577087402,25.0507087708,C,巷弄長照站
財團法人雙福社會福利慈善事業基金會信義據點,BD0100049,BD,臺北市,信義區,臺北市信義區正和里光復南路443巷9號,121.5585327148,25.0357131958,C,巷弄長照站
財團法人高雄市私立聖和社會福利慈善事業基金會附設臺北市私立小彎社區長照機構,2S0100030,2,臺北市,南港區,臺北市南港區向陽路248號1樓,121.5934143066,25.0572185516,B,喘息服務;小規模多機能服務
起辰物理治療所,B40100021,B4,臺北市,大安區,臺北市大安區信義路四段65號3樓,121.5454864502,25.0335330963,B,專業照護服務
跑居家物理治療所,B40100003,B4,臺北市,士林區,臺北市士林區葫東里重慶北路四段248號,121.5113983154,25.0866203308,B,專業照護服務(CC01);專業照護服務
辰信健康有限公司附設臺北市私立辰信居家長照機構,1V0100036,1,臺北市,大安區,臺北市大安區群英里四維路198巷30弄10號2樓,121.5458450317,25.0264434814,B,喘息服務;居家服務
辰逸有限公司附設臺北市私立辰逸居家長照機構,1V0100039,1,臺北市,中山區,臺北市中山區中央里南京東路2段137號14樓(118室),121.5351104736,25.0522155762,B,居家服務
連邦物理治療所,B40100034,B4,臺北市,松山區,臺北市松山區南京東路四段52巷11號1樓,121.5312271118,25.0612506866,B,專業照護服務
逸居股份有限公司附設臺北市私立幸福時光居家長照機構,1V0100014,1,臺北市,大安區,臺北市大安區錦安里永康街75巷1號1樓,121.529914856,25.0289611816,B,喘息服務;居家服務
逸滿心有限公司附設臺北市私立逸滿心社區長照機構,2R0100015,2,臺北市,士林區,臺北市士林區中山北路5段687號3樓之1,121.5272903442,25.0971851349,B,喘息服務;日間照顧服務
遠曜居家有限公司附設臺北市私立我在居家長照機構,1V0100059,1,臺北市,文山區,臺北市文山區忠順街一段16號1樓,121.5584793091,24.9838962555,B,喘息服務;居家服務
適健復健科診所,B20100004,B2,臺北市,大安區,臺北市大安區建倫里忠孝東路四段166號,121.550567627,25.0411453247,B,專業照護服務;居家失能個案家庭醫師照護服務
適健復健科診所,B20100107,B2,臺北市,大安區,臺北市大安區忠孝東路四段166號8樓,121.5504989624,25.0412807465,B,居家失能個案家庭醫師照護服務;專業照護服務
適康復健科診所,B20100035,B2,臺北市,內湖區,臺北市內湖區文德路141號,121.5843048096,25.0787162781,B,專業照護服務
適悅物理治療所,B40100007,B4,臺北市,中山區,臺北市中山區龍江路114巷1號,121.5401916504,25.0531959534,B,專業照護服務
適群健康事業有限公司附設臺北市私立頤家社區長照機構,2X0100015,2,臺北市,大安區,臺北市大安區和安里信義路三段147巷17弄5號1樓,121.5426940918,25.0357036591,B,日間照顧服務
適群居家物理治療所,B40100031,B4,臺北市,大安區,臺北市大安區四維路198巷38弄8號2樓之4,121.5456542969,25.0265579224,B,專業照護服務
醫時代股份有限公司附設臺北市私立醫時代民生社區長照機構,2R0100022,2,臺北市,松山區,臺北市松山區三民路113巷10號及12號,121.5625305176,25.0580673218,B,喘息服務;日間照顧服務
采鋐整合行銷股份有限公司附設臺北市私立采鋐照護伴隨居家長照機構,1R0100067,1,臺北市,信義區,臺北市信義區西村里臺北市信義區信義路5段5號2樓2B21及2B22室,121.5627441406,25.0328350067,B,居家服務
金品頤園股份有限公司附設臺北市私立永吉社區長照機構,2R0100023,2,臺北市,信義區,臺北市信義區永吉路185號2樓及臺北市信義區松信路87號2樓,121.5723419189,25.0457458496,B,日間照顧服務
金旺租賃有限公司,BA0100026,BA,臺北市,中山區,臺北市中山區長春路172號7樓之8,121.5338516235,25.0546913147,B,交通接送服務(DA01)
金永國際租賃有限公司,BA0100019,BA,臺北市,中山區,臺北市中山區長春路172號8樓之11,121.5338516235,25.0546913147,B,交通接送服務(DA01);社區式交通接送服務(BD03)
鈺沁居家護理所,B10100057,B1,臺北市,中正區,臺北市中正區中華路一段59號3樓之6,121.5085296631,25.0413341522,B,專業照護服務
銀享全球股份有限公司附設臺北市私立銀享居家長照機構,1R0100032,1,臺北市,大同區,臺北市大同區民權西路136號16樓之7,121.5164108276,25.0627498627,B,居家服務;喘息服務
長安健照事業股份有限公司附設臺北市私立長安健照事業居家長照機構,1V0100037,1,臺北市,中正區,臺北市中正區梅花里忠孝東路1段35號10樓D室,121.5255355835,25.0444889069,B,居家服務;喘息服務
長安東診所,B20100114,B2,臺北市,中山區,臺北市中山區長安東路2段50之2號1樓,121.5323638916,25.0483627319,B,居家失能個案家庭醫師照護服務
長耘股份有限公司附設臺北市私立協樂居家長照機構,1R0100073,1,臺北市,大安區,臺北市大安區和安里復興南路一段368號13樓（F1303室）,121.5433959961,25.0349349976,B,喘息服務;居家服務
開南學校財團法人臺北市開南高級中等學校附設臺北市私立開南社區式長照機構,2Y0100001,2,臺北市,中正區,臺北市中正區濟南路1段6號1樓,121.5218353271,25.0424175262,B,日間照顧服務
陳珀勳診所,B20100109,B2,臺北市,北投區,臺北市北投區明德路85號1樓,121.5187225342,25.1089248657,B,居家失能個案家庭醫師照護服務
陽光居家呼吸照護所,B80100003,B8,臺北市,北投區,臺北市北投區振興街3號1樓,121.5218582153,25.1186771393,B,專業照護服務
雲朵實業股份有限公司附設臺北市私立太陽社區長照機構,2V0100009,2,臺北市,中山區,臺北市中山區中山北路三段53-4號5樓,121.5229492188,25.0678920746,B,日間照顧服務
靜安健康股份有限公司附設臺北市私立智慧健康社區長照機構,2S0100035,2,臺北市,南港區,臺北市南港區玉成街89號1樓,121.5819702148,25.0472793579,B,社區式交通接送服務(BD03);日間照顧服務
靜安健康股份有限公司附設臺北市私立靜安健康居家長照機構,1R0100061,1,臺北市,南港區,臺北市南港區玉成街89之1號1樓,121.5821914673,25.0474319458,B,喘息服務;居家服務
順康儀器有限公司,BB0100007,BB,臺北市,內湖區,臺北市內湖區湖興里成功路二段440號,121.5895614624,25.0718383789,B,輔具及居家無障礙環境服務
頤園護理之家,A30100001,A3,臺北市,士林區,臺北市士林區重慶北路4段138、140、142號1-4樓,121.5126190186,25.0838489532,B,喘息服務
馨瀅股份有限公司附設私立馨瀅居家長照機構,1V0100023,1,臺北市,大同區,臺北市大同區永樂里迪化街一段149號3樓,121.5105133057,25.0523643494,B,喘息服務;居家服務
鴻源長期照顧股份有限公司附設臺北市私立旭樂居家長照機構,1R0100033,1,臺北市,士林區,臺北市士林區承德里承德路四段80巷2號3樓,121.5229187012,25.0823059082,B,居家服務;喘息服務
鴻養銀髮事業股份有限公司附設臺北市私立常耕居家長照機構,1R0100056,1,臺北市,大同區,臺北市大同區酒泉街102號2樓,121.5073318481,25.0846652985,B,居家服務;喘息服務
齡活長照股份有限公司附設臺北市私立齡活萬華社區長照機構,2R0100025,2,臺北市,萬華區,臺北市萬華區康定路43號2樓,121.5023193359,25.0413570404,B,日間照顧服務
龍騰長期照護有限公司附設臺北市私立童馨園居家長照機構,1R0100075,1,臺北市,萬華區,臺北市萬華區萬大路323號7樓（705室）,121.5004196167,25.0243263245,B,喘息服務;居家服務
(基隆市)北台灣無障礙運輸產業工會,BA0200042,BA,新北市,中和區,新北市中和區連勝街159號5樓,121.4942245483,24.9965553284,B,社區式交通接送服務(BD03);交通接送服務(DA01)
(新北)全心居家護理所,B10200111,B1,新北市,三重區,新北市三重區重新路二段21號12樓1218室,121.4980392456,25.0624084473,B,專業照護服務
(新北)如己居家護理所,B10200112,B1,新北市,三重區,新北市三重區福德北路12號5樓,121.5022659302,25.064453125,B,專業照護服務
(新北)惠群護理之家,A30200122,A3,新北市,板橋區,新北市板橋區四川路一段159號1-7樓,121.4600524902,25.0040225983,B,喘息服務
(新北)祝三實業股份有限公司,BA0200014,BA,新北市,板橋區,新北市板橋區遠東路1號5樓B室,121.4575424194,24.9988594055,B,交通接送服務
(新北)財團法人老五老基金會,BD0200004,BD,新北市,石碇區,新北市石碇區楓子林32-1號3樓,121.661857605,25.0745601654,B,營養餐飲服務
(桃園特約)鐵牛居家職能治療所,B20200182,B2,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564453,24.93592453,B,專業照護服務;專業照護服務(CC01)
(臺北市)北台灣無障礙運輸產業工會,BA0200026,BA,新北市,中和區,新北市中和區連勝街159號5樓,121.4942245483,24.9965553284,B,交通接送服務(DA01)
一斗長期照護股份有限公司附設新北市私立一斗居家長照機構,1R0200078,1,新北市,板橋區,新北市板橋區三民路二段33號14樓(A02室),121.4794158936,25.0176620483,B,喘息服務;居家服務
丁良文內科診所,B20200179,B2,新北市,蘆洲區,新北市蘆洲區長安街3號1樓,121.4644699097,25.078754425,B,居家失能個案家庭醫師照護服務
三合利計程車客運服務有限公司,BA0200027,BA,新北市,永和區,新北市永和區中正路700號8樓之一,121.5163726807,25.0099277496,B,交通接送服務
三和護理之家,A30200071,A3,新北市,三重區,新北市三重區三和路四段103之2號4、6、7樓,121.4868164062,25.0767879486,B,喘息服務
三峽區龍恩里辦公處(社照C),BG0200037,BG,新北市,三峽區,新北市三峽區龍恩里學成路396號4樓,121.3747024536,24.9413051605,C,巷弄長照站
三木居家長照有限公司附設新北市私立三木居家長照機構,1R0200064,1,新北市,永和區,新北市永和區中山路一段24號2樓(A05室),121.5138397217,25.0106086731,B,居家服務;喘息服務
三芝區三和社區照顧關懷據點(社照C),BF0200051,BF,新北市,三芝區,新北市三芝區新庄里新庄里番社后3-1號,121.5018234253,25.2671985626,C,巷弄長照站
三芳護理之家,A30200033,A3,新北市,板橋區,新北市板橋區大觀路3段236號6樓、6樓之1至之5,121.4296188354,24.9922027588,B,喘息服務
三重中興醫院,B20200103,B2,新北市,三重區,新北市三重區中興北街21號,121.4696578979,25.0465354919,A,個案管理服務
三重中興醫院,B20200103,B2,新北市,三重區,新北市三重區中興北街21號,121.4696578979,25.0465354919,B,專業照護服務
三重中興醫院附設護理之家,A30200055,A3,新北市,三重區,新北市三重區中興北街21號4樓,121.4696731567,25.0465583801,B,喘息服務
上心居家長照服務有限公司附設新北市私立上心居家長照機構,1V0200038,1,新北市,三重區,新北市三重區長元街100號2樓,121.5443954468,24.9796943665,B,居家服務;喘息服務
上新居家職能治療所,B50200004,B5,新北市,新莊區,新北市新莊區福美街62巷6號15樓,121.4614868164,25.0547332764,B,專業照護服務(CC01);專業照護服務
中化銀髮事業股份有限公司附設新北市私立中化銀髮居家長照機構,1V0200032,1,新北市,中和區,新北市中和區安平路89-1號1、2樓,121.5107803345,24.9965553284,B,喘息服務;居家服務
中化銀髮事業股份有限公司附設新北市私立土城暖時光社區長照機構,2R0200022,2,新北市,土城區,新北市土城區莊園街157號1樓,121.4477005005,24.9824619293,B,喘息服務;日間照顧服務
中英醫療社團法人附設居家護理所,B10200010,B1,新北市,新莊區,新北市新莊區恆安里中正路78巷13號,121.4580764771,25.0382633209,C,巷弄長照站
中華全人運動照護管理協會(社照C),BF0200140,BF,新北市,三重區,新北市三重區富貴里三賢街103號1樓,121.4879379272,25.0887184143,C,巷弄長照站
中華全齡關懷協會(三重文化站)(社照C),BF0200248,BF,新北市,三重區,新北市三重區文化里平安街26號,121.4984436035,25.0641803741,C,巷弄長照站
中華全齡關懷協會(三重福樂分站)(社照C),BF0200219,BF,新北市,三重區,新北市三重區福樂里三和路四段125巷85號,121.4875106812,25.0785636902,C,巷弄長照站
中華全齡關懷協會(土城中正站)(社照C),BF0200241,BF,新北市,土城區,新北市土城區中正里裕民路185巷8號,121.4536437988,24.9848976135,C,巷弄長照站
中華民國松村社會福利暨身心障礙發展協會(社照C),BF0200184,BF,新北市,五股區,新北市五股區五股里民義路一段68號,121.4363708496,25.0846824646,C,巷弄長照站
中華民國樂齡生活規劃協會(中港站)(社照C),BE0200026,BE,新北市,新莊區,新北市新莊區自強里中港路288巷53號1樓,121.4544448853,25.0450248718,C,巷弄長照站
中華民國樂齡生活規劃協會(中港第二站)(社照C),BF0200299,BF,新北市,新莊區,新北市新莊區中華里中港路350號4樓,121.451965332,25.0463123322,C,巷弄長照站
中華民國樂齡生活規劃協會(福前站)(社照C),BF0200101,BF,新北市,新莊區,新北市新莊區福基里化成路746巷2號2樓,121.4658737183,25.0576705933,C,巷弄長照站
中華民國樂齡生活規劃協會(福壽站)(社照C),BF0200099,BF,新北市,新莊區,新北市新莊區信義里昌明街1號,121.4576339722,25.0522136688,C,巷弄長照站
